Time (ms),Road Width (m)
3333.3333333333335,5.910750000000001
3366.6666666666665,5.910750000000001
3400.0,5.910750000000001
3433.333333333333,5.910750000000001
3466.666666666667,5.910750000000001
3500.0,5.910750000000001
3533.333333333333,5.910750000000001
3566.6666666666665,5.910750000000001
3600.0,5.910750000000001
3633.3333333333335,5.910750000000001
3666.6666666666665,5.910750000000001
3699.9999999999995,5.910750000000001
3733.3333333333335,5.910750000000001
3766.6666666666665,5.910750000000001
3800.0,5.910750000000001
3833.3333333333335,5.910750000000001
3866.6666666666665,5.910750000000001
3900.0,5.910750000000001
3933.333333333333,5.910750000000001
3966.666666666667,5.910750000000001
4000.0,5.910750000000001
4033.333333333333,5.910750000000001
4066.6666666666665,5.910750000000001
4100.0,5.910750000000001
4133.333333333333,5.910750000000001
4166.666666666667,5.910750000000001
4200.0,5.910750000000001
4233.333333333333,5.910750000000001
4266.666666666667,5.910750000000001
4300.0,5.910750000000001
4333.333333333333,5.910750000000001
4366.666666666666,5.910750000000001
4400.0,5.910750000000001
4433.333333333334,5.910750000000001
4466.666666666667,5.910750000000001
4500.0,5.910750000000001
4533.333333333333,5.910750000000001
4566.666666666666,5.910750000000001
4600.0,5.910750000000001
4633.333333333333,5.910750000000001
4666.666666666667,5.910750000000001
4700.0,5.910750000000001
4733.333333333333,5.910750000000001
4766.666666666667,5.910750000000001
4800.0,5.910750000000001
4833.333333333333,5.910750000000001
4866.666666666666,5.910750000000001
4900.0,5.910750000000001
4933.333333333334,5.910750000000001
4966.666666666667,5.910750000000001
5000.0,5.910750000000001
5033.333333333333,5.910750000000001
5066.666666666666,5.910750000000001
5100.0,5.910750000000001
5133.333333333333,5.910750000000001
5166.666666666667,5.910750000000001
5200.0,5.910750000000001
5233.333333333333,5.910750000000001
5266.666666666667,5.910750000000001
5300.0,5.910750000000001
5333.333333333333,5.910750000000001
5366.666666666666,5.910750000000001
5400.0,5.910750000000001
5433.333333333334,5.910750000000001
5466.666666666667,5.910750000000001
5500.0,5.910750000000001
5533.333333333333,5.910750000000001
5566.666666666666,5.910750000000001
5600.0,5.910750000000001
5633.333333333333,5.910750000000001
5666.666666666667,5.910750000000001
5700.0,5.910750000000001
5733.333333333333,5.910750000000001
5766.666666666667,5.910750000000001
5800.0,5.910750000000001
5833.333333333333,5.910750000000001
5866.666666666666,5.910750000000001
5900.0,5.910750000000001
5933.333333333334,5.910750000000001
5966.666666666667,5.910750000000001
6000.0,5.910750000000001
6033.333333333333,5.910750000000001
6066.666666666666,5.910750000000001
6100.0,5.910750000000001
6133.333333333333,5.910750000000001
6166.666666666667,5.910750000000001
6200.0,5.910750000000001
6233.333333333333,5.910750000000001
6266.666666666667,5.910750000000001
6300.0,5.910750000000001
6333.333333333333,5.910750000000001
6366.666666666666,5.910750000000001
6400.0,5.910750000000001
6433.333333333334,5.910750000000001
6466.666666666667,5.910750000000001
6500.0,5.910750000000001
6533.333333333333,5.910750000000001
6566.666666666666,5.910750000000001
6600.0,5.910750000000001
6633.333333333333,5.910750000000001
6666.666666666667,5.910750000000001
6700.0,5.910750000000001
6733.333333333333,5.910750000000001
6766.666666666667,5.910750000000001
6800.0,5.910750000000001
6833.333333333333,5.910750000000001
6866.666666666666,5.910750000000001
6899.999999999999,5.910750000000001
6933.333333333334,5.910750000000001
6966.666666666667,5.910750000000001
7000.0,5.910750000000001
7033.333333333333,5.910750000000001
7066.666666666666,5.910750000000001
7100.0,5.910750000000001
7133.333333333333,5.910750000000001
7166.666666666667,5.910750000000001
7200.0,5.910750000000001
7233.333333333333,5.910750000000001
7266.666666666667,5.910750000000001
7300.0,5.910750000000001
7333.333333333333,5.910750000000001
7366.666666666666,5.910750000000001
7399.999999999999,5.910750000000001
7433.333333333334,5.910750000000001
7466.666666666667,5.910750000000001
7500.0,5.910750000000001
7533.333333333333,5.910750000000001
7566.666666666666,5.910750000000001
7600.0,5.910750000000001
7633.333333333333,5.910750000000001
7666.666666666667,5.910750000000001
7700.0,5.910750000000001
7733.333333333333,5.910750000000001
7766.666666666667,5.910750000000001
7800.0,5.910750000000001
7833.333333333333,5.910750000000001
7866.666666666666,5.910750000000001
7899.999999999999,5.910750000000001
7933.333333333334,5.910750000000001
7966.666666666667,5.910750000000001
8000.0,5.910750000000001
8033.333333333333,5.910750000000001
8066.666666666666,5.910750000000001
8100.0,5.910750000000001
8133.333333333333,5.910750000000001
8166.666666666666,5.910750000000001
8200.0,5.910750000000001
8233.333333333332,5.910750000000001
8266.666666666666,5.910750000000001
8300.0,5.910750000000001
8333.333333333334,5.910750000000001
8366.666666666668,5.910750000000001
8400.0,5.910750000000001
8433.333333333334,5.910750000000001
8466.666666666666,5.910750000000001
8500.0,5.910750000000001
8533.333333333334,5.910750000000001
8566.666666666666,5.910750000000001
8600.0,5.910750000000001
8633.333333333332,5.910750000000001
8666.666666666666,5.910750000000001
8700.0,5.910750000000001
8733.333333333332,5.910750000000001
8766.666666666666,5.910750000000001
8800.0,5.910750000000001
8833.333333333334,5.910750000000001
8866.666666666668,5.910750000000001
8900.0,5.910750000000001
8933.333333333334,5.910750000000001
8966.666666666666,5.910750000000001
9000.0,5.910750000000001
9033.333333333334,5.910750000000001
9066.666666666666,5.910750000000001
9100.0,5.910750000000001
9133.333333333332,5.910750000000001
9166.666666666666,5.910750000000001
9200.0,5.910750000000001
9233.333333333332,5.910750000000001
9266.666666666666,5.910750000000001
9300.0,5.910750000000001
9333.333333333334,5.910750000000001
9366.666666666668,5.910750000000001
9400.0,5.910750000000001
9433.333333333334,5.910750000000001
9466.666666666666,5.910750000000001
9500.0,5.910750000000001
9533.333333333334,5.910750000000001
9566.666666666666,5.910750000000001
9600.0,5.910750000000001
9633.333333333332,5.910750000000001
9666.666666666666,5.910750000000001
9700.0,5.910750000000001
9733.333333333332,5.910750000000001
9766.666666666666,5.910750000000001
9800.0,5.910750000000001
9833.333333333334,5.910750000000001
9866.666666666668,5.910750000000001
9900.0,5.910750000000001
9933.333333333334,5.910750000000001
9966.666666666666,5.910750000000001
10000.0,5.910750000000001
10033.333333333334,5.910750000000001
10066.666666666666,5.910750000000001
10100.0,5.910750000000001
10133.333333333332,5.910750000000001
10166.666666666666,5.910750000000001
10200.0,5.910750000000001
10233.333333333332,5.910750000000001
10266.666666666666,5.910750000000001
10300.0,5.910750000000001
10333.333333333334,5.910750000000001
10366.666666666668,5.910750000000001
10400.0,5.910750000000001
10433.333333333334,5.910750000000001
10466.666666666666,5.910750000000001
10500.0,5.910750000000001
10533.333333333334,5.910750000000001
10566.666666666666,5.910750000000001
10600.0,5.910750000000001
10633.333333333332,5.910750000000001
10666.666666666666,5.910750000000001
10700.0,5.910750000000001
10733.333333333332,5.910750000000001
10766.666666666666,5.910750000000001
10800.0,5.910750000000001
10833.333333333334,5.910750000000001
10866.666666666668,5.910750000000001
10900.0,5.910750000000001
10933.333333333334,5.910750000000001
10966.666666666666,5.910750000000001
11000.0,5.910750000000001
11033.333333333334,5.910750000000001
11066.666666666666,5.910750000000001
11100.0,5.910750000000001
11133.333333333332,5.910750000000001
11166.666666666666,5.910750000000001
11200.0,5.910750000000001
11233.333333333332,5.910750000000001
11266.666666666666,5.910750000000001
11300.0,5.910750000000001
11333.333333333334,5.910750000000001
11366.666666666668,5.910750000000001
11400.0,5.910750000000001
11433.333333333334,5.910750000000001
11466.666666666666,5.910750000000001
11500.0,5.910750000000001
11533.333333333334,5.910750000000001
11566.666666666666,5.910750000000001
11600.0,5.910750000000001
11633.333333333332,5.910750000000001
11666.666666666666,5.910750000000001
11700.0,5.910750000000001
11733.333333333332,5.910750000000001
11766.666666666666,5.910750000000001
11800.0,5.910750000000001
11833.333333333334,5.910750000000001
11866.666666666668,5.910750000000001
11900.0,5.910750000000001
11933.333333333334,5.910750000000001
11966.666666666666,5.910750000000001
12000.0,5.910750000000001
12033.333333333334,5.910750000000001
12066.666666666666,5.910750000000001
12100.0,5.910750000000001
12133.333333333332,5.910750000000001
12166.666666666666,5.910750000000001
12200.0,5.910750000000001
12233.333333333332,5.910750000000001
12266.666666666666,5.910750000000001
12300.0,5.910750000000001
12333.333333333334,5.910750000000001
12366.666666666668,5.910750000000001
12400.0,5.910750000000001
12433.333333333334,5.910750000000001
12466.666666666666,5.910750000000001
12500.0,5.910750000000001
12533.333333333334,5.910750000000001
12566.666666666666,5.910750000000001
12600.0,5.910750000000001
12633.333333333332,5.910750000000001
12666.666666666666,5.910750000000001
12700.0,5.910750000000001
12733.333333333332,5.910750000000001
12766.666666666666,5.910750000000001
12800.0,5.910750000000001
12833.333333333334,5.910750000000001
12866.666666666668,5.910750000000001
12900.0,5.910750000000001
12933.333333333334,5.910750000000001
12966.666666666666,5.910750000000001
13000.0,5.910750000000001
13033.333333333334,5.910750000000001
13066.666666666666,5.910750000000001
13100.0,5.910750000000001
13133.333333333332,5.910750000000001
13166.666666666666,5.910750000000001
13200.0,5.910750000000001
13233.333333333332,5.910750000000001
13266.666666666666,5.910750000000001
13299.999999999998,5.910750000000001
13333.333333333334,5.910750000000001
13366.666666666668,5.910750000000001
13400.0,5.910750000000001
13433.333333333334,5.910750000000001
13466.666666666666,5.910750000000001
13500.0,5.910750000000001
13533.333333333334,5.910750000000001
13566.666666666666,5.910750000000001
13600.0,5.910750000000001
13633.333333333332,5.910750000000001
13666.666666666666,5.910750000000001
13700.0,5.910750000000001
13733.333333333332,5.910750000000001
13766.666666666666,5.910750000000001
13799.999999999998,5.910750000000001
13833.333333333334,5.910750000000001
13866.666666666668,5.910750000000001
13900.0,5.910750000000001
13933.333333333334,5.910750000000001
13966.666666666666,5.910750000000001
14000.0,5.910750000000001
14033.333333333334,5.910750000000001
14066.666666666666,5.910750000000001
14100.0,5.910750000000001
14133.333333333332,5.910750000000001
14166.666666666666,5.910750000000001
14200.0,5.910750000000001
14233.333333333332,5.910750000000001
14266.666666666666,5.910750000000001
14299.999999999998,5.910750000000001
14333.333333333334,5.910750000000001
14366.666666666668,5.910750000000001
14400.0,5.910750000000001
14433.333333333334,5.910750000000001
14466.666666666666,5.910750000000001
14500.0,5.910750000000001
14533.333333333334,5.910750000000001
14566.666666666666,5.910750000000001
14600.0,5.910750000000001
14633.333333333332,5.910750000000001
14666.666666666666,5.910750000000001
14700.0,5.910750000000001
14733.333333333332,5.910750000000001
14766.666666666666,5.910750000000001
14799.999999999998,5.910750000000001
14833.333333333334,5.910750000000001
14866.666666666668,5.910750000000001
14900.0,5.910750000000001
14933.333333333334,5.910750000000001
14966.666666666666,5.910750000000001
15000.0,5.910750000000001
15033.333333333334,5.910750000000001
15066.666666666666,5.910750000000001
15100.0,5.910750000000001
15133.333333333332,5.910750000000001
15166.666666666666,5.910750000000001
15200.0,5.910750000000001
15233.333333333332,5.910750000000001
15266.666666666666,5.910750000000001
15299.999999999998,5.910750000000001
15333.333333333334,5.910750000000001
15366.666666666668,5.910750000000001
15400.0,5.910750000000001
15433.333333333334,5.910750000000001
15466.666666666666,5.910750000000001
15500.0,5.910750000000001
15533.333333333334,5.910750000000001
15566.666666666666,5.910750000000001
15600.0,5.910750000000001
15633.333333333332,5.910750000000001
15666.666666666666,5.910750000000001
15700.0,5.910750000000001
15733.333333333332,5.910750000000001
15766.666666666666,5.910750000000001
15799.999999999998,5.910750000000001
15833.333333333334,5.910750000000001
15866.666666666668,5.910750000000001
15900.0,5.910750000000001
15933.333333333334,5.910750000000001
15966.666666666666,5.910750000000001
16000.0,5.910750000000001
16033.333333333332,5.910750000000001
16066.666666666666,5.910750000000001
16100.000000000002,5.910750000000001
16133.333333333332,5.910750000000001
16166.666666666668,5.910750000000001
16200.0,5.910750000000001
16233.333333333334,5.910750000000001
16266.666666666666,5.910750000000001
16300.0,5.910750000000001
16333.333333333332,5.910750000000001
16366.666666666668,5.910750000000001
16400.0,5.910750000000001
16433.333333333332,5.910750000000001
16466.666666666664,5.910750000000001
16500.0,5.910750000000001
16533.333333333332,5.910750000000001
16566.666666666668,5.910750000000001
16600.0,5.910750000000001
16633.333333333332,5.910750000000001
16666.666666666668,5.910750000000001
16700.0,5.910750000000001
16733.333333333336,5.910750000000001
16766.666666666664,5.910750000000001
16800.0,5.910750000000001
16833.333333333332,5.910750000000001
16866.666666666668,5.910750000000001
16900.0,5.910750000000001
16933.333333333332,5.910750000000001
16966.666666666664,5.910750000000001
17000.0,5.910750000000001
17033.333333333332,5.910750000000001
17066.666666666668,5.910750000000001
17100.0,5.910750000000001
17133.333333333332,5.910750000000001
17166.666666666668,5.910750000000001
17200.0,5.910750000000001
17233.333333333336,5.910750000000001
17266.666666666664,5.910750000000001
17300.0,5.910750000000001
17333.333333333332,5.910750000000001
17366.666666666668,5.910750000000001
17400.0,5.910750000000001
17433.333333333332,5.910750000000001
17466.666666666664,5.910750000000001
17500.0,5.910750000000001
17533.333333333332,5.910750000000001
17566.666666666668,5.910750000000001
17600.0,5.910750000000001
17633.333333333332,5.910750000000001
17666.666666666668,5.910750000000001
17700.0,5.910750000000001
17733.333333333336,5.910750000000001
17766.666666666664,5.910750000000001
17800.0,5.910750000000001
17833.333333333332,5.910750000000001
17866.666666666668,5.910750000000001
17900.0,5.910750000000001
17933.333333333332,5.910750000000001
17966.666666666664,5.910750000000001
18000.0,5.910750000000001
18033.333333333332,5.910750000000001
18066.666666666668,5.910750000000001
18100.0,5.910750000000001
18133.333333333332,5.910750000000001
18166.666666666668,5.910750000000001
18200.0,5.910750000000001
18233.333333333336,5.910750000000001
18266.666666666664,5.910750000000001
18300.0,5.910750000000001
18333.333333333332,5.910750000000001
18366.666666666668,5.910750000000001
18400.0,5.910750000000001
18433.333333333332,5.910750000000001
18466.666666666664,5.910750000000001
18500.0,5.910750000000001
18533.333333333332,5.910750000000001
18566.666666666668,5.910750000000001
18600.0,5.910750000000001
18633.333333333332,5.910750000000001
18666.666666666668,5.910750000000001
18700.0,5.910750000000001
18733.333333333336,5.910750000000001
18766.666666666664,5.910750000000001
18800.0,5.910750000000001
18833.333333333332,5.910750000000001
18866.666666666668,5.910750000000001
18900.0,5.910750000000001
18933.333333333332,5.910750000000001
18966.666666666664,5.910750000000001
19000.0,5.910750000000001
19033.333333333332,5.910750000000001
19066.666666666668,5.910750000000001
19100.0,5.910750000000001
19133.333333333332,5.910750000000001
19166.666666666668,5.910750000000001
19200.0,5.910750000000001
19233.333333333336,5.910750000000001
19266.666666666664,5.910750000000001
19300.0,5.910750000000001
19333.333333333332,5.910750000000001
19366.666666666668,5.910750000000001
19400.0,5.910750000000001
19433.333333333332,5.910750000000001
19466.666666666664,5.910750000000001
19500.0,5.910750000000001
19533.333333333332,5.910750000000001
19566.666666666668,5.910750000000001
19600.0,5.910750000000001
19633.333333333332,5.910750000000001
19666.666666666668,5.910750000000001
19700.0,5.910750000000001
19733.333333333336,5.910750000000001
19766.666666666664,5.910750000000001
19800.0,5.910750000000001
19833.333333333332,5.910750000000001
19866.666666666668,5.910750000000001
19900.0,5.910750000000001
19933.333333333332,5.910750000000001
19966.666666666664,5.910750000000001
20000.0,5.910750000000001
20033.333333333332,5.910750000000001
20066.666666666668,5.910750000000001
20100.0,5.910750000000001
20133.333333333332,5.910750000000001
20166.666666666668,5.910750000000001
20200.0,5.910750000000001
20233.333333333336,5.910750000000001
20266.666666666664,5.910750000000001
20300.0,5.910750000000001
20333.333333333332,5.910750000000001
20366.666666666668,5.910750000000001
20400.0,5.910750000000001
20433.333333333332,5.910750000000001
20466.666666666664,5.910750000000001
20500.0,5.910750000000001
20533.333333333332,5.910750000000001
20566.666666666668,5.910750000000001
20600.0,5.910750000000001
20633.333333333332,5.910750000000001
20666.666666666668,5.910750000000001
20700.0,5.910750000000001
20733.333333333336,5.910750000000001
20766.666666666664,5.910750000000001
20800.0,5.910750000000001
20833.333333333332,5.910750000000001
20866.666666666668,5.910750000000001
20900.0,5.910750000000001
20933.333333333332,5.910750000000001
20966.666666666664,5.910750000000001
21000.0,5.910750000000001
21033.333333333332,5.910750000000001
21066.666666666668,5.910750000000001
21100.0,5.910750000000001
21133.333333333332,5.910750000000001
21166.666666666668,5.910750000000001
21200.0,5.910750000000001
21233.333333333336,5.910750000000001
21266.666666666664,5.910750000000001
21300.0,5.910750000000001
21333.333333333332,5.910750000000001
21366.666666666668,5.910750000000001
21400.0,5.910750000000001
21433.333333333332,5.910750000000001
21466.666666666664,5.910750000000001
21500.0,5.910750000000001
21533.333333333332,5.910750000000001
21566.666666666668,5.910750000000001
21600.0,5.910750000000001
21633.333333333332,5.910750000000001
21666.666666666668,5.910750000000001
21700.0,5.910750000000001
21733.333333333336,5.910750000000001
21766.666666666664,5.910750000000001
21800.0,5.910750000000001
21833.333333333332,5.910750000000001
21866.666666666668,5.910750000000001
21900.0,5.910750000000001
21933.333333333332,5.910750000000001
21966.666666666664,5.910750000000001
22000.0,5.910750000000001
22033.333333333332,5.910750000000001
22066.666666666668,5.910750000000001
22100.0,5.910750000000001
22133.333333333332,5.910750000000001
22166.666666666668,5.910750000000001
22200.0,5.910750000000001
22233.333333333336,5.910750000000001
22266.666666666664,5.910750000000001
22300.0,5.910750000000001
22333.333333333332,5.910750000000001
22366.666666666668,5.910750000000001
22400.0,5.910750000000001
22433.333333333332,5.910750000000001
22466.666666666664,5.910750000000001
22500.0,5.910750000000001
22533.333333333332,5.910750000000001
22566.666666666668,5.910750000000001
22600.0,5.910750000000001
22633.333333333332,5.910750000000001
22666.666666666668,5.910750000000001
22700.0,5.910750000000001
22733.333333333336,5.910750000000001
22766.666666666664,5.910750000000001
22800.0,5.910750000000001
22833.333333333332,5.910750000000001
22866.666666666668,5.910750000000001
22900.0,5.910750000000001
22933.333333333332,5.910750000000001
22966.666666666664,5.910750000000001
23000.0,5.910750000000001
23033.333333333332,5.910750000000001
23066.666666666668,5.910750000000001
23100.0,5.910750000000001
23133.333333333332,5.910750000000001
23166.666666666668,5.910750000000001
23200.0,5.910750000000001
23233.333333333336,5.910750000000001
23266.666666666664,5.910750000000001
23300.0,5.910750000000001
23333.333333333332,5.910750000000001
23366.666666666668,5.910750000000001
23400.0,5.910750000000001
23433.333333333332,5.910750000000001
23466.666666666664,5.910750000000001
23500.0,5.910750000000001
23533.333333333332,5.910750000000001
23566.666666666668,5.910750000000001
23600.0,5.910750000000001
23633.333333333332,5.910750000000001
23666.666666666668,5.910750000000001
23700.0,5.910750000000001
23733.333333333336,5.910750000000001
23766.666666666664,5.910750000000001
23800.0,5.910750000000001
23833.333333333332,5.910750000000001
23866.666666666668,5.910750000000001
23900.0,5.910750000000001
23933.333333333332,5.910750000000001
23966.666666666664,5.910750000000001
24000.0,5.910750000000001
24033.333333333332,5.910750000000001
24066.666666666668,5.910750000000001
24100.0,5.910750000000001
24133.333333333332,5.910750000000001
24166.666666666668,5.910750000000001
24200.0,5.910750000000001
24233.333333333336,5.910750000000001
24266.666666666664,5.910750000000001
24300.0,5.910750000000001
24333.333333333332,5.910750000000001
24366.666666666668,5.910750000000001
24400.0,5.910750000000001
24433.333333333332,5.910750000000001
24466.666666666664,5.910750000000001
24500.0,5.910750000000001
24533.333333333332,5.910750000000001
24566.666666666668,5.910750000000001
24600.0,5.910750000000001
24633.333333333332,5.910750000000001
24666.666666666668,5.910750000000001
24700.0,5.910750000000001
24733.333333333336,5.910750000000001
24766.666666666664,5.910750000000001
24800.0,5.910750000000001
24833.333333333332,5.910750000000001
24866.666666666668,5.910750000000001
24900.0,5.910750000000001
24933.333333333332,5.910750000000001
24966.666666666664,5.910750000000001
25000.0,5.910750000000001
25033.333333333332,5.910750000000001
25066.666666666668,5.910750000000001
25100.0,5.910750000000001
25133.333333333332,5.910750000000001
25166.666666666668,5.910750000000001
25200.0,5.910750000000001
25233.333333333336,5.910750000000001
25266.666666666664,5.910750000000001
25300.0,5.910750000000001
25333.333333333332,5.910750000000001
25366.666666666668,5.910750000000001
25400.0,5.910750000000001
25433.333333333332,5.910750000000001
25466.666666666664,5.910750000000001
25500.0,5.910750000000001
25533.333333333332,5.910750000000001
25566.666666666668,5.910750000000001
25600.0,5.910750000000001
25633.333333333332,5.910750000000001
25666.666666666668,5.910750000000001
25700.0,5.910750000000001
25733.333333333336,5.910750000000001
25766.666666666664,5.910750000000001
25800.0,5.910750000000001
25833.333333333332,5.910750000000001
25866.666666666668,5.910750000000001
25900.0,5.910750000000001
25933.333333333332,5.910750000000001
25966.666666666664,5.910750000000001
26000.0,5.910750000000001
26033.333333333332,5.910750000000001
26066.666666666668,5.910750000000001
26099.999999999996,5.910750000000001
26133.333333333332,5.910750000000001
26166.666666666668,5.910750000000001
26200.0,5.910750000000001
26233.333333333336,5.910750000000001
26266.666666666664,5.910750000000001
26300.0,5.910750000000001
26333.333333333332,5.910750000000001
26366.666666666668,5.910750000000001
26400.0,5.910750000000001
26433.333333333332,5.910750000000001
26466.666666666664,5.910750000000001
26500.0,5.910750000000001
26533.333333333332,5.910750000000001
26566.666666666668,5.910750000000001
26599.999999999996,5.910750000000001
26633.333333333332,5.910750000000001
26666.666666666668,5.910750000000001
26700.0,5.910750000000001
26733.333333333336,5.910750000000001
26766.666666666664,5.910750000000001
26800.0,5.910750000000001
26833.333333333332,5.910750000000001
26866.666666666668,5.910750000000001
26900.0,5.910750000000001
26933.333333333332,5.910750000000001
26966.666666666664,5.910750000000001
27000.0,5.910750000000001
27033.333333333332,5.910750000000001
27066.666666666668,5.910750000000001
27099.999999999996,5.910750000000001
27133.333333333332,5.910750000000001
27166.666666666668,5.910750000000001
27200.0,5.910750000000001
27233.333333333336,5.910750000000001
27266.666666666664,5.910750000000001
27300.0,5.910750000000001
27333.333333333332,5.910750000000001
27366.666666666668,5.910750000000001
27400.0,5.910750000000001
27433.333333333332,5.910750000000001
27466.666666666664,5.910750000000001
27500.0,5.910750000000001
27533.333333333332,5.910750000000001
27566.666666666668,5.910750000000001
27599.999999999996,5.910750000000001
27633.333333333332,5.910750000000001
27666.666666666668,5.910750000000001
27700.0,5.910750000000001
27733.333333333336,5.910750000000001
27766.666666666664,5.910750000000001
27800.0,5.910750000000001
27833.333333333332,5.910750000000001
27866.666666666668,5.910750000000001
27900.0,5.910750000000001
27933.333333333332,5.910750000000001
27966.666666666664,5.910750000000001
28000.0,5.910750000000001
28033.333333333332,5.910750000000001
28066.666666666668,5.910750000000001
28099.999999999996,5.910750000000001
28133.333333333332,5.910750000000001
28166.666666666668,5.910750000000001
28200.0,5.910750000000001
28233.333333333336,5.910750000000001
28266.666666666664,5.910750000000001
28300.0,5.910750000000001
28333.333333333332,5.910750000000001
28366.666666666668,5.910750000000001
28400.0,5.910750000000001
28433.333333333332,5.910750000000001
28466.666666666664,5.910750000000001
28500.0,5.910750000000001
28533.333333333332,5.910750000000001
28566.666666666668,5.910750000000001
28599.999999999996,5.910750000000001
28633.333333333332,5.910750000000001
28666.666666666668,5.910750000000001
28700.0,5.910750000000001
28733.333333333336,5.910750000000001
28766.666666666664,5.910750000000001
28800.0,5.910750000000001
28833.333333333332,5.910750000000001
28866.666666666668,5.910750000000001
28900.0,5.910750000000001
28933.333333333332,5.910750000000001
28966.666666666664,5.910750000000001
29000.0,5.910750000000001
29033.333333333332,5.910750000000001
29066.666666666668,5.910750000000001
29099.999999999996,5.910750000000001
29133.333333333332,5.910750000000001
29166.666666666668,5.910750000000001
29200.0,5.910750000000001
29233.333333333336,5.910750000000001
29266.666666666664,5.910750000000001
29300.0,5.910750000000001
29333.333333333332,5.910750000000001
29366.666666666668,5.910750000000001
29400.0,5.910750000000001
29433.333333333332,5.910750000000001
29466.666666666664,5.910750000000001
29500.0,5.910750000000001
29533.333333333332,5.910750000000001
29566.666666666668,5.910750000000001
29599.999999999996,5.910750000000001
29633.333333333332,5.910750000000001
29666.666666666668,5.910750000000001
29700.0,5.910750000000001
29733.333333333336,5.910750000000001
29766.666666666664,5.910750000000001
29800.0,5.910750000000001
29833.333333333332,5.910750000000001
29866.666666666668,5.910750000000001
29900.0,5.910750000000001
29933.333333333332,5.910750000000001
29966.666666666664,5.910750000000001
30000.0,5.910750000000001
30033.333333333332,5.910750000000001
30066.666666666668,5.910750000000001
30099.999999999996,5.910750000000001
30133.333333333332,5.910750000000001
30166.666666666668,5.910750000000001
30200.0,5.910750000000001
30233.333333333336,5.910750000000001
30266.666666666664,5.910750000000001
30300.0,5.910750000000001
30333.333333333332,5.910750000000001
30366.666666666668,5.910750000000001
30400.0,5.910750000000001
30433.333333333332,5.910750000000001
30466.666666666664,5.910750000000001
30500.0,5.910750000000001
30533.333333333332,5.910750000000001
30566.666666666668,5.910750000000001
30599.999999999996,5.910750000000001
30633.333333333332,5.910750000000001
30666.666666666668,5.910750000000001
30700.0,5.910750000000001
30733.333333333336,5.910750000000001
30766.666666666664,5.910750000000001
